OrderID,Tanggal,Nama Produk,Jumlah,Harga,Harga Unit,Sumber Order,Nama Pelanggan,Nomor WA,Keterangan
ORD101100,2025-05-25 00:00:00,SoupSayur,5,125000,25000,WhatsApp,Gita Wicaksono,084167243426,
ORD100206,2025-08-15 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Nina Saputra,087116845775,
ORD102159,2025-08-05 00:00:00,Soup Sayur,1,25000,25000,Instagram,Gita Santoso,083070534578,
ORD101147,2025-07-17 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Nina Wicaksono,080656272980,
ORD101821,2025-09-11 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Fajar Santoso,084556110022,
ORD101410,2025-08-26 00:00:00,Soup Sayur,5,125000,25000,Instagram,Hadi Harto,083333952111,
ORD100889,2025-06-23 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Fajar Harto,080050455623,
ORD101276,2025-04-21 00:00:00,Salad Ayam,2,70000,35000,Instagram,Sari Wicaksono,085842824172,
ORD100899,2025-09-18 00:00:00,Soup Sayur,1,25000,25000,Instagram,Citra Budiyanto,082512868230,
ORD100832,2025-05-31 00:00:00,Nasi box vegan,2,50000,25000,Instagram,Budi Kusuma,089770088600,
ORD101245,2025-09-25 00:00:00,Salad Ayam,1,40000,40000,Instagram,Ika Kusuma,087334843443,
ORD102426,2025-04-11 00:00:00,Salad ayam,2,60000,30000,WhatsApp,Sari Permana,086134074517,promo code used
ORD101241,2025-08-14 00:00:00,SoupSayur,1,25000,25000,Instagram,Hadi Wicaksono,089473834735,
ORD101982,2025-05-29 00:00:00,nasi box ayam,3,45000,15000,WhatsApp,Dewi Pratama,088692322602,
ORD100869,2025-06-18 00:00:00,Nasi Box Ayam,5,125000,25000,Instagram,Ochi Putri,082992750373,
ORD101659,2025-09-11 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Putu Wicaksono,082522872808,
ORD100673,2025-05-22 00:00:00,NasiBoxAyam,1,35000,35000,Instagram,Citra Permana,086111554262,
ORD101374,2025-06-06 00:00:00,nasi box ayam,4,80000,20000,Instagram,Putu Putri,085135521570,
ORD101676,2025-05-29 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Rina Santoso,088697829221,
ORD102209,2025-05-03 00:00:00,Snack Box,4,60000,15000,Instagram,Kiki Kusuma,083752654793,promo code used
ORD100139,2025-04-13 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Rina Harto,082513542784,
ORD100489,2025-04-24 00:00:00,SALAD AYAM,2,40000,20000,WhatsApp,Ochi Kusuma,080104328986,
ORD100913,2025-04-09 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Joko Kusuma,084519832731,
ORD101615,2025-05-09 00:00:00,Soup Sayur,1,25000,25000,Instagram,Laras Wijaya,082694486959,
ORD101671,2025-08-16 00:00:00,Snack box,5,75000,15000,Instagram,Nina Wicaksono,080656272980,
ORD101898,2025-07-24 00:00:00,nasi box ayam,1,25000,25000,Instagram,Joko Wijaya,081739348356,
ORD102178,2025-08-13 00:00:00,Salad ayam,1,40000,40000,Instagram,Kiki Budiyanto,089297500170,
ORD100812,2025-07-01 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Sari Putri,087553942373,catatan: pesan khusus
ORD100214,2025-06-23 00:00:00,Soup sayur,3,75000,25000,Instagram,Kiki Permana,083963605766,
ORD101943,2025-04-17 00:00:00,Salad ayam,2,70000,35000,Instagram,Dewi Wijaya,085447962757,
ORD100314,2025-05-03 00:00:00,NasiBoxAyam,3,75000,25000,Instagram,Gita Kusuma,086907844736,
ORD100416,2025-04-08 00:00:00,Nasi box vegan,1,35000,35000,Instagram,Fajar Pratama,086527047743,
ORD101029,2025-04-12 00:00:00,SoupSayur,1,20000,20000,Instagram,Joko Budiyanto,082366299468,
ORD102086,2025-08-07 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Dewi Budiyanto,085156915452,
ORD102101,2025-07-08 00:00:00,Snack Box,1,15000,15000,Instagram,Fajar Harto,084204380571,catatan: pesan khusus
ORD100136,2025-08-13 00:00:00,Nasi Box Vegan,1,30000,30000,Instagram,Eka Wicaksono,084846773782,
ORD100746,2025-04-26 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Joko Santoso,086596575692,
ORD101474,2025-09-03 00:00:00,Snack box,1,15000,15000,Instagram,Ochi Putri,083184322259,
ORD101122,2025-09-07 00:00:00,Salad ayam,1,40000,40000,Instagram,Kiki Saputra,085452711116,
ORD100793,2025-05-07 00:00:00,Soup Sayur,1,25000,25000,Instagram,Ika Kusuma,087334843443,
ORD100035,2025-04-25 00:00:00,Soup sayur,1,25000,25000,Instagram,Sari Permana,083918785191,
ORD100025,2025-05-05 00:00:00,Salad Ayam,1,30000,30000,Instagram,Fajar Harto,081714677418,
ORD100657,2025-09-07 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Joko Wicaksono,086870146263,
ORD101402,2025-05-20 00:00:00,Snack box,1,25000,25000,Instagram,Joko Wicaksono,086870146263,
ORD100449,2025-08-08 00:00:00,Salad Ayam,4,120000,30000,WhatsApp,Laras Kusuma,083327279568,
ORD101401,2025-09-03 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Budi Budiyanto,082148628902,
ORD101258,2025-09-17 00:00:00,Snack box,1,20000,20000,Instagram,Andi Permana,083173936385,
ORD100751,2025-06-21 00:00:00,SoupSayur,3,60000,20000,Instagram,Sari Permana,083918785191,
ORD101270,2025-05-12 00:00:00,Salad Ayam,2,80000,40000,Instagram,Kiki Wijaya,086091779827,promo code used
ORD100589,2025-04-10 00:00:00,Soup Sayur,1,20000,20000,Instagram,Sari Budiyanto,083171210032,
ORD101449,2025-06-16 00:00:00,Snack box,1,15000,15000,Instagram,Laras Budiyanto,084168784991,
ORD101052,2025-05-06 00:00:00,Nasi box vegan,4,120000,30000,Instagram,Maya Permana,086887258874,ulang order
ORD100244,2025-06-11 00:00:00,Soup Sayur,1,25000,25000,Instagram,Citra Permana,083890838637,
ORD102151,2025-05-06 00:00:00,Snack Box,2,40000,20000,Instagram,Nina Budiyanto,087056856624,
ORD100276,2025-07-19 00:00:00,Nasi box vegan,4,100000,25000,Instagram,Nina Pratama,086670106513,
ORD102158,2025-08-19 00:00:00,SALAD AYAM,3,45000,15000,Instagram,Hadi Wicaksono,089473834735,
ORD100588,2025-08-05 00:00:00,Nasi box vegan,4,140000,35000,Instagram,Joko Wijaya,081739348356,
ORD100970,2025-09-11 00:00:00,Salad ayam,4,160000,40000,WhatsApp,Putu Santoso,082895171870,
ORD101947,2025-07-30 00:00:00,Nasi box vegan,1,25000,25000,WhatsApp,Citra Permana,087506068536,
ORD102186,2025-06-08 00:00:00,Salad ayam,4,140000,35000,Instagram,Gita Budiyanto,087262473178,
ORD102228,2025-09-10 00:00:00,Salad Ayam,1,30000,30000,Instagram,Tono Kusuma,080162720465,
ORD101759,2025-08-01 00:00:00,Soup Sayur,2,40000,20000,Instagram,Nina Putri,083445655743,
ORD101323,2025-09-11 00:00:00,SoupSayur,3,60000,20000,WhatsApp,Putu Wicaksono,087520471167,
ORD100167,2025-08-02 00:00:00,Nasi box vegan,2,60000,30000,WhatsApp,Budi Saputra,080715969664,
ORD100927,2025-07-19 00:00:00,Nasi Box Vegan,1,35000,35000,Instagram,Nina Kusuma,081251778528,
ORD100024,2025-08-15 00:00:00,Snack Box,1,25000,25000,WhatsApp,Sari Pratama,086218501631,
ORD100806,2025-05-20 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Rina Harto,085184894769,
ORD100443,2025-08-03 00:00:00,Soup sayur,4,80000,20000,WhatsApp,Andi Wicaksono,086226838851,
ORD101779,2025-05-20 00:00:00,nasi box ayam,2,40000,20000,Instagram,Rina Saputra,087749649909,
ORD100150,2025-05-12 00:00:00,Snack box,1,15000,15000,WhatsApp,Rina Santoso,088697829221,
ORD102373,2025-07-12 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Citra Budiyanto,085188888067,
ORD102142,2025-06-27 00:00:00,Salad Ayam,2,70000,35000,WhatsApp,Putu Permana,083221418880,
ORD100754,2025-08-09 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Ochi Wijaya,080276773592,
ORD101047,2025-05-08 00:00:00,snack box,1,15000,15000,WhatsApp,Gita Kusuma,088214658404,
ORD100780,2025-08-16 00:00:00,Salad Ayam,1,30000,30000,Instagram,Gita Permana,081541006762,ulang order
ORD100900,2025-08-15 00:00:00,Nasi Box Vegan,3,75000,25000,Instagram,Andi Kusuma,089861622999,catatan: pesan khusus
ORD100864,2025-09-28 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Citra Putri,086788861015,ulang order
ORD101952,2025-09-19 00:00:00,SoupSayur,1,25000,25000,Instagram,Dewi Budiyanto,085156915452,
ORD101197,2025-09-09 00:00:00,Snack box,2,40000,20000,WhatsApp,Joko Wicaksono,088686337524,
ORD100100,2025-06-13 00:00:00,Nasi Box Ayam,3,90000,30000,Instagram,Kiki Wijaya,089254629148,
ORD101049,2025-06-12 00:00:00,Nasi Box Ayam,2,60000,30000,WhatsApp,Putu Putri,085135521570,
ORD101627,2025-09-10 00:00:00,Snack Box,1,15000,15000,Instagram,Sari Harto,086081062003,
ORD101271,,Nasi Box Ayam,1,25000,25000,Instagram,Dewi Pratama,084303911718,
ORD101758,2025-09-16 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Dewi Saputra,085585239868,
ORD102277,2025-07-16 00:00:00,Nasi box ayam,2,50000,25000,WhatsApp,Tono Kusuma,087278755886,
ORD101378,2025-06-04 00:00:00,Snack Box,2,30000,15000,Instagram,Ochi Kusuma,082499125134,
ORD100766,2025-04-22 00:00:00,Salad Ayam,2,60000,30000,WhatsApp,Sari Budiyanto,089241418328,
ORD100750,2025-05-04 00:00:00,Snack Box,1,20000,20000,Instagram,Joko Santoso,086403910651,
ORD100962,2025-05-27 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Laras Wijaya,082694486959,
ORD102305,2025-06-09 00:00:00,nasi box ayam,2,40000,20000,Instagram,Tono Permana,080103105183,
ORD100168,2025-06-13 00:00:00,SALAD AYAM,3,45000,15000,Instagram,Nina Saputra,087116845775,
ORD100073,2025-07-02 00:00:00,Soup Sayur,1,25000,25000,WhatsApp,Uli Permana,082480861317,
ORD101281,2025-04-22 00:00:00,Salad Ayam,4,140000,35000,WhatsApp,Uli Wicaksono,087034824771,
ORD101883,2025-08-29 00:00:00,Nasi box vegan,1,35000,35000,WhatsApp,Joko Permana,084103697117,
ORD102166,,Salad ayam,1,40000,40000,Instagram,Andi Harto,086184992618,
ORD101138,2025-07-19 00:00:00,Salad ayam,1,40000,40000,Instagram,Fajar Santoso,084556110022,
ORD100992,2025-08-10 00:00:00,snack box,1,20000,20000,WhatsApp,Ika Wicaksono,084517123685,
ORD102053,2025-05-29 00:00:00,SoupSayur,1,25000,25000,Instagram,Joko Santoso,085411526218,
ORD101499,2025-05-05 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Nina Budiyanto,082223943129,
ORD101905,2025-07-09 00:00:00,nasi box ayam,1,15000,15000,Instagram,Eka Saputra,085511047541,
ORD101093,2025-05-29 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Putu Wicaksono,089979955271,
ORD101384,2025-08-05 00:00:00,nasi box ayam,4,80000,20000,WhatsApp,Andi Budiyanto,085899441715,
ORD101738,2025-08-04 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Gita Wicaksono,084741124903,
ORD102247,2025-05-10 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Fajar Saputra,089495888794,promo code used
ORD101503,2025-04-18 00:00:00,Salad ayam,4,120000,30000,Instagram,Ochi Harto,087407482175,
ORD101631,2025-04-26 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Dewi Wijaya,083055488510,
ORD102102,2025-06-29 00:00:00,Nasi Box Vegan,1,30000,30000,Instagram,Fajar Harto,084204380571,ulang order
ORD100266,2025-06-08 00:00:00,Snack Box,1,15000,15000,Instagram,Fajar Wicaksono,088681447394,
ORD101033,2025-05-26 00:00:00,SoupSayur,1,20000,20000,Instagram,Laras Putri,082885158799,
ORD101829,2025-06-15 00:00:00,SoupSayur,1,20000,20000,Instagram,Joko Santoso,086403910651,ulang order
ORD101844,2025-05-14 00:00:00,Nasi Box Ayam,2,60000,30000,Instagram,Uli Wijaya,084283411080,
ORD102107,2025-09-20 00:00:00,Snack Box,1,15000,15000,Instagram,Fajar Wicaksono,087063242415,
ORD102240,2025-08-09 00:00:00,Salad Ayam,1,30000,30000,Instagram,Laras Budiyanto,084168784991,
ORD102214,2025-05-29 00:00:00,snack box,1,15000,15000,Instagram,Hadi Saputra,085177739260,
ORD100144,2025-05-16 00:00:00,Soup Sayur,3,60000,20000,WhatsApp,Budi Budiyanto,082148628902,
ORD100331,2025-04-09 00:00:00,Nasi box vegan,2,70000,35000,Instagram,Gita Wijaya,081219656523,
ORD101973,2025-06-24 00:00:00,Snack Box,1,15000,15000,Instagram,Fajar Santoso,084556110022,
ORD100247,2025-06-27 00:00:00,Soup sayur,1,25000,25000,Instagram,Hadi Saputra,082266093796,
ORD100373,2025-05-23 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Laras Wicaksono,088713315098,
ORD100380,2025-05-06 00:00:00,Nasi Box Vegan,5,150000,30000,WhatsApp,Joko Budiyanto,082366299468,
ORD100320,2025-05-20 00:00:00,Nasi box ayam,4,100000,25000,Instagram,Kiki Putri,087354549480,
ORD100636,2025-08-27 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Andi Budiyanto,082400842710,
ORD101587,2025-06-17 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Hadi Kusuma,083769042681,
ORD101331,2025-04-18 00:00:00,Soup Sayur,1,20000,20000,Instagram,Budi Putri,082901476797,
ORD102416,2025-04-08 00:00:00,Nasi Box Ayam,1,30000,30000,WhatsApp,Kiki Putri,088168505423,
ORD101214,2025-06-20 00:00:00,Soup Sayur,2,50000,25000,Instagram,Ika Permana,080098180635,
ORD100430,2025-08-10 00:00:00,NasiBoxAyam,2,60000,30000,WhatsApp,Citra Budiyanto,087072867908,
ORD101010,2025-04-10 00:00:00,Salad Ayam,2,60000,30000,WhatsApp,Citra Permana,086111554262,
ORD100191,2025-06-19 00:00:00,Snack Box,1,25000,25000,Instagram,Andi Putri,084455022961,
ORD102254,2025-05-05 00:00:00,Salad Ayam,1,30000,30000,Instagram,Nina Putri,085753260332,
ORD101175,2025-09-09 00:00:00,Snack Box,1,15000,15000,Instagram,Laras Putri,082885158799,
ORD100435,2025-05-19 00:00:00,Snack box,1,15000,15000,Instagram,Citra Putri,086788861015,
ORD102324,2025-05-06 00:00:00,Nasi box vegan,4,140000,35000,Instagram,Putu Santoso,084358112880,
ORD101690,2025-08-07 00:00:00,Salad Ayam,1,30000,30000,Instagram,Tono Santoso,082294131869,
ORD101942,2025-07-01 00:00:00,NasiBoxAyam,1,30000,30000,WhatsApp,Tono Wicaksono,088819148580,
ORD101280,2025-05-22 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Tono Permana,087452991241,
ORD101899,2025-04-30 00:00:00,nasi box ayam,3,45000,15000,Instagram,Hadi Saputra,089003432445,
ORD101186,2025-09-05 00:00:00,SoupSayur,1,25000,25000,Instagram,Ochi Kusuma,082499125134,
ORD101016,2025-06-13 00:00:00,Soup Sayur,1,20000,20000,Instagram,Ika Saputra,086574374896,
ORD102232,2025-04-01 00:00:00,Nasi box ayam,4,100000,25000,Instagram,Fajar Harto,081406029333,catatan: pesan khusus
ORD100687,2025-06-21 00:00:00,snack box,1,15000,15000,Instagram,Hadi Pratama,081585064317,
ORD101565,2025-08-31 00:00:00,Nasi box vegan,3,90000,30000,Instagram,Kiki Pratama,081256746807,
ORD100638,2025-08-25 00:00:00,Nasi Box Vegan,2,60000,30000,Instagram,Tono Kusuma,080162720465,
ORD100569,2025-08-09 00:00:00,SALAD AYAM,4,80000,20000,Instagram,Fajar Wijaya,089034043842,
ORD100933,2025-07-07 00:00:00,Salad Ayam,2,70000,35000,Instagram,Maya Permana,084957885685,
ORD101407,2025-05-03 00:00:00,snack box,1,15000,15000,Instagram,Nina Putri,081745961586,
ORD101169,2025-07-21 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Joko Wicaksono,081543799371,
ORD101360,2025-07-15 00:00:00,Nasi box vegan,1,35000,35000,Instagram,Laras Harto,081199867980,
ORD100533,2025-07-11 00:00:00,Nasi Box Vegan,3,75000,25000,WhatsApp,Hadi Santoso,086738302843,
ORD101822,2025-07-07 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Laras Santoso,085415667652,
ORD100196,2025-08-26 00:00:00,Snack Box,1,20000,20000,WhatsApp,Sari Wicaksono,085842824172,
ORD101802,2025-07-20 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Putu Putri,085135521570,
ORD100495,2025-07-22 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Sari Saputra,083840666580,
ORD100936,2025-06-10 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Laras Budiyanto,084168784991,
ORD100979,,NasiBoxAyam,1,25000,25000,WhatsApp,Maya Santoso,086474687234,
ORD102075,2025-06-13 00:00:00,Salad ayam,1,30000,30000,Instagram,Budi Kusuma,087289623091,
ORD101301,2025-09-05 00:00:00,Nasi box ayam,3,75000,25000,Instagram,Ochi Harto,084905814770,
ORD101813,2025-07-20 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Hadi Saputra,089003432445,
ORD101655,2025-05-08 00:00:00,Soup sayur,4,80000,20000,Instagram,Laras Saputra,081595148465,
ORD100395,2025-06-17 00:00:00,Soup Sayur,5,100000,20000,WhatsApp,Nina Wicaksono,085289539264,
ORD101705,2025-09-28 00:00:00,Soup Sayur,3,60000,20000,Instagram,Laras Wicaksono,088713315098,
ORD100147,2025-07-02 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Ochi Harto,084905814770,
ORD100797,2025-09-04 00:00:00,Snack box,2,30000,15000,Instagram,Kiki Pratama,081256746807,
ORD101750,2025-04-29 00:00:00,Snack Box,5,100000,20000,WhatsApp,Ika Pratama,082577754781,
ORD100623,2025-08-12 00:00:00,Salad Ayam,1,30000,30000,Instagram,Maya Wicaksono,086212021697,
ORD102028,2025-06-23 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Gita Putri,087877470168,
ORD101009,2025-08-30 00:00:00,Nasi Box Vegan,2,60000,30000,Instagram,Tono Santoso,082115869380,
ORD101518,2025-08-22 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Budi Putri,089922809202,
ORD100910,2025-04-03 00:00:00,Soup sayur,2,40000,20000,Instagram,Sari Harto,081241182449,
ORD101622,2025-08-16 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Dewi Santoso,080996881435,
ORD100895,2025-07-29 00:00:00,nasi box ayam,1,15000,15000,Instagram,Andi Permana,083173936385,
ORD101473,2025-05-09 00:00:00,Nasi box ayam,2,50000,25000,Instagram,Putu Santoso,089859317461,
ORD102399,2025-09-30 00:00:00,Soup sayur,2,40000,20000,Instagram,Andi Pratama,083494937597,
ORD101361,2025-05-06 00:00:00,Snack box,4,100000,25000,WhatsApp,Citra Putri,084998569847,
ORD100106,,SALAD AYAM,1,15000,15000,Instagram,Hadi Saputra,089003432445,
ORD100350,2025-04-29 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Ochi Kusuma,080104328986,
ORD101547,2025-05-22 00:00:00,nasi box ayam,5,75000,15000,WhatsApp,Maya Santoso,085297516136,
ORD100650,2025-07-05 00:00:00,Salad Ayam,1,30000,30000,Instagram,Andi Harto,086184992618,ulang order
ORD100389,2025-07-18 00:00:00,Nasi box vegan,1,30000,30000,WhatsApp,Gita Wicaksono,086724238849,
ORD101472,2025-07-16 00:00:00,Nasi Box Ayam,2,50000,25000,Instagram,Citra Permana,083890838637,
ORD101117,2025-06-11 00:00:00,SoupSayur,1,20000,20000,Instagram,Sari Saputra,083536541951,ulang order
ORD100554,2025-08-24 00:00:00,nasi box ayam,1,20000,20000,Instagram,Joko Putri,081020275884,catatan: pesan khusus
ORD100299,2025-09-21 00:00:00,Snack box,1,20000,20000,Instagram,Uli Budiyanto,087801573993,
ORD100170,2025-09-09 00:00:00,Soup Sayur,2,40000,20000,Instagram,Dewi Wijaya,088367365766,
ORD101276,2025-04-21 00:00:00,Salad Ayam,2,70000,35000,Instagram,Sari Wicaksono,085842824172,
ORD100415,2025-08-31 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Uli Wicaksono,084034471349,
ORD100764,2025-07-14 00:00:00,Salad ayam,1,30000,30000,Instagram,Maya Harto,080376137918,
ORD100428,2025-09-29 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Fajar Harto,080049915478,
ORD100186,2025-06-20 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Uli Wijaya,086998543534,
ORD101839,2025-09-27 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Ochi Wijaya,087099917381,
ORD101914,2025-06-21 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Sari Permana,082060385050,catatan: pesan khusus
ORD101889,2025-08-25 00:00:00,Nasi Box Vegan,4,120000,30000,WhatsApp,Fajar Budiyanto,087334270866,promo code used
ORD100630,2025-08-12 00:00:00,Soup sayur,3,75000,25000,Instagram,Fajar Santoso,085930407859,catatan: pesan khusus
ORD100950,2025-08-09 00:00:00,NasiBoxAyam,3,90000,30000,Instagram,Eka Wijaya,083568044206,
ORD100162,2025-07-02 00:00:00,snack box,4,80000,20000,WhatsApp,Maya Pratama,089916247314,
ORD100413,2025-04-20 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Uli Wicaksono,087034824771,
ORD101073,2025-07-08 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Nina Budiyanto,087056856624,
ORD102143,2025-07-30 00:00:00,Soup sayur,1,20000,20000,Instagram,Sari Kusuma,085782911467,
ORD102146,2025-08-15 00:00:00,Soup sayur,1,25000,25000,Instagram,Citra Budiyanto,089092753269,catatan: pesan khusus
ORD102017,2025-06-03 00:00:00,NasiBoxAyam,1,35000,35000,WhatsApp,Nina Wijaya,088324210249,
ORD101030,2025-07-11 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Kiki Harto,084432830965,
ORD100876,2025-07-06 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Nina Kusuma,081251778528,
ORD100817,,Nasi Box Ayam,1,35000,35000,Instagram,Tono Kusuma,085342836440,
ORD100822,2025-07-01 00:00:00,Salad ayam,1,30000,30000,Instagram,Rina Kusuma,083246095396,
ORD102255,2025-09-27 00:00:00,Salad ayam,1,40000,40000,Instagram,Andi Pratama,089325250029,ulang order
ORD100872,2025-05-05 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Budi Kusuma,087289623091,
ORD100245,2025-06-02 00:00:00,Soup Sayur,4,100000,25000,Instagram,Sari Budiyanto,084506159399,
ORD100229,2025-06-15 00:00:00,Nasi Box Ayam,2,60000,30000,Instagram,Nina Permana,084216073375,
ORD100906,2025-08-25 00:00:00,Salad ayam,1,40000,40000,Instagram,Andi Wijaya,084294019655,
ORD102056,2025-07-10 00:00:00,SoupSayur,4,80000,20000,Instagram,Maya Putri,082444721264,
ORD100896,2025-08-17 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Gita Wicaksono,086724238849,
ORD102235,2025-09-05 00:00:00,Nasi box vegan,1,35000,35000,Instagram,Fajar Wicaksono,087038430988,
ORD102451,2025-04-06 00:00:00,Nasi Box Vegan,2,60000,30000,WhatsApp,Laras Budiyanto,081814124782,
ORD101753,2025-05-07 00:00:00,snack box,1,15000,15000,WhatsApp,Dewi Permana,085290965610,
ORD102479,2025-07-25 00:00:00,Salad Ayam,2,60000,30000,Instagram,Maya Putri,082444721264,
ORD102153,2025-08-27 00:00:00,Soup sayur,3,60000,20000,WhatsApp,Joko Wicaksono,081543799371,
ORD100791,2025-09-18 00:00:00,Soup Sayur,2,50000,25000,WhatsApp,Putu Santoso,085466889373,
ORD102237,2025-06-24 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Laras Budiyanto,084168784991,
ORD101910,2025-05-22 00:00:00,snack box,1,15000,15000,Instagram,Maya Santoso,084817549651,
ORD101327,2025-07-02 00:00:00,Snack Box,1,25000,25000,Instagram,Kiki Wijaya,089254629148,
ORD102308,2025-05-19 00:00:00,Soup sayur,4,80000,20000,WhatsApp,Andi Kusuma,089861622999,
ORD102192,2025-05-18 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Eka Saputra,085511047541,
ORD101651,2025-06-02 00:00:00,Snack Box,1,15000,15000,Instagram,Maya Pratama,081994101372,
ORD100698,2025-07-01 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Citra Putri,086788861015,
ORD100890,2025-09-04 00:00:00,Snack Box,1,25000,25000,WhatsApp,Joko Wicaksono,086870146263,
